R:A::C:P,0 1 2,3 4,5 6
0 1 2,0.5542857142857143,0.22857142857142856,0.21714285714285714
3 4,0.42696629213483145,0.29213483146067415,0.2808988764044944
5 6,0.3592814371257485,0.32934131736526945,0.31137724550898205
