R:A::C:P,0 2,1,3 5 6,4
0 2,0.3819444444444444,0.423728813559322,0.3706896551724138,0.3157894736842105
1,0.4722222222222222,0.5254237288135594,0.39655172413793105,0.3684210526315789
3 5 6,0.11805555555555555,0.05084745762711865,0.20689655172413793,0.19298245614035087
4,0.027777777777777776,0.0,0.02586206896551724,0.12280701754385964
