R:A::C:P,0 2,1 3 4,5,6
0 2,0.441340782122905,0.4134078212290503,0.0782122905027933,0.0670391061452514
1 3 4,0.4471830985915493,0.3591549295774648,0.11619718309859155,0.07746478873239436
5,0.3076923076923077,0.5769230769230769,0.0,0.11538461538461539
6,0.2702702702702703,0.40540540540540543,0.10810810810810811,0.21621621621621623
