R:A::C:P,comedy,history,tragedy
comedy,0.3104325699745547,0.07633587786259542,0.06615776081424936
history,0.03307888040712468,0.1984732824427481,0.05343511450381679
tragedy,0.07124681933842239,0.058524173027989825,0.13231552162849872
