R:A::C:P,0 2 3 6,1,4 5
0 2 3 6,0.486404833836858,0.45348837209302323,0.45871559633027525
1,0.41389728096676737,0.5,0.42201834862385323
4 5,0.09969788519637462,0.046511627906976744,0.11926605504587157
