R:A::C:P,0 6,1 4,2,3 5
0 6,0.36774193548387096,0.24946236559139784,0.1010752688172043,0.2817204301075269
1 4,0.32158590308370044,0.3788546255506608,0.1211453744493392,0.17841409691629956
2,0.28,0.3054545454545455,0.14909090909090908,0.26545454545454544
3 5,0.29292929292929293,0.26262626262626265,0.12626262626262627,0.3181818181818182
