R:A::C:P,0 6,1 4,2,3 5
0 6,0.12284482758620689,0.08333333333333333,0.033764367816091954,0.09410919540229885
1 4,0.10488505747126436,0.1235632183908046,0.039511494252873564,0.05818965517241379
2,0.05531609195402299,0.0603448275862069,0.029454022988505746,0.05244252873563218
3 5,0.041666666666666664,0.03735632183908046,0.017959770114942528,0.04525862068965517
