R:A::C:P,0,1 6,2,3 5,4
0,0.12598425196850394,0.04861111111111111,0.041666666666666664,0.022988505747126436,0.031578947368421054
1 6,0.5551181102362205,0.6134259259259259,0.47023809523809523,0.5229885057471264,0.5526315789473685
2,0.15354330708661418,0.2037037037037037,0.24404761904761904,0.20977011494252873,0.17894736842105263
3 5,0.13385826771653545,0.1087962962962963,0.1488095238095238,0.1810344827586207,0.15263157894736842
4,0.031496062992125984,0.02546296296296296,0.09523809523809523,0.06321839080459771,0.08421052631578947
