R:A::C:P,0,1,2 3,4 6,5
0,0.5,0.11904761904761904,0.16666666666666666,0.19047619047619047,0.023809523809523808
1,0.2894736842105263,0.12280701754385964,0.30701754385964913,0.21929824561403508,0.06140350877192982
2 3,0.10606060606060606,0.13636363636363635,0.3787878787878788,0.2727272727272727,0.10606060606060606
4 6,0.11764705882352941,0.058823529411764705,0.4117647058823529,0.35294117647058826,0.058823529411764705
5,0.25,0.0,0.625,0.125,0.0
