R:A::C:P,comedy,history,tragedy
comedy,0.7804878048780488,0.0975609756097561,0.12195121951219512
history,0.058823529411764705,0.5882352941176471,0.35294117647058826
tragedy,0.3103448275862069,0.20689655172413793,0.4827586206896552
