R:A::C:P,comedy,history,tragedy
comedy,0.367816091954023,0.04597701149425287,0.05747126436781609
history,0.011494252873563218,0.11494252873563218,0.06896551724137931
tragedy,0.10344827586206896,0.06896551724137931,0.16091954022988506
