R:A::C:P,0 4 5 6,1,2 3
0 4 5 6,0.2047872340425532,0.026595744680851064,0.05319148936170213
1,0.2579787234042553,0.08244680851063829,0.10106382978723404
2 3,0.14627659574468085,0.047872340425531915,0.0797872340425532
