R:A::C:P,0 2,1 3 4 6,5
0 2,0.1949685534591195,0.20125786163522014,0.03773584905660377
1 3 4 6,0.2138364779874214,0.29559748427672955,0.031446540880503145
5,0.012578616352201259,0.012578616352201259,0.0
