R:A::C:P,0 3 5 6,1 2,4
0 3 5 6,0.6380090497737556,0.22624434389140272,0.13574660633484162
1 2,0.5198170731707317,0.3521341463414634,0.12804878048780488
4,0.4931506849315068,0.2876712328767123,0.2191780821917808
