R:A::C:P,0,1,2,3 4 5,6
0,0.12598425196850394,0.0811965811965812,0.041666666666666664,0.026022304832713755,0.010101010101010102
1,0.36220472440944884,0.43162393162393164,0.23214285714285715,0.20260223048327136,0.20202020202020202
2,0.15354330708661418,0.21367521367521367,0.24404761904761904,0.19888475836431227,0.1919191919191919
3 4 5,0.16535433070866143,0.11965811965811966,0.24404761904761904,0.241635687732342,0.15151515151515152
6,0.19291338582677164,0.15384615384615385,0.23809523809523808,0.3308550185873606,0.4444444444444444
