R:A::C:P,0 4 5 6,1 3,2
0 4 5 6,0.49137931034482757,0.3932038834951456,0.43452380952380953
1 3,0.33004926108374383,0.3907766990291262,0.32142857142857145
2,0.17857142857142858,0.21601941747572814,0.24404761904761904
