R:A::C:P,0 4 5 6,1 3,2
0 4 5 6,0.28663793103448276,0.11637931034482758,0.05244252873563218
1 3,0.1925287356321839,0.11566091954022989,0.03879310344827586
2,0.10416666666666667,0.0639367816091954,0.029454022988505746
