R:A::C:P,0 4 5 6,1 3,2
0 4 5 6,0.6293375394321766,0.2555205047318612,0.11514195583596215
1 3,0.5548654244306418,0.3333333333333333,0.11180124223602485
2,0.5272727272727272,0.3236363636363636,0.14909090909090908
