R:A::C:P,0 5,1 3,2 4 6
0 5,0.048132183908045974,0.03807471264367816,0.035919540229885055
1 3,0.10775862068965517,0.11566091954022989,0.1235632183908046
2 4 6,0.14870689655172414,0.14224137931034483,0.23994252873563218
