name,overall,average,f1,mcc
01-23-4-5,0.6375,0.45454545454545453,0.4816017316017316,0.3278626503265901
05-1-23-4,0.45,0.4898989898989899,0.5018607123870281,0.32612763756051844
0-15-23-4,0.45,0.4817987844303634,0.498951934377764,0.31783558643434595
0-1-235-4,0.425,0.4627510806000509,0.4790655845898334,0.2936804986270597
0-123-4-5,0.65,0.41560798548094374,0.4561919279907085,0.2732686588884069
0-1-23-45,0.425,0.42849548112706004,0.3930724816475779,0.20187525362460218
023-1-4-5,0.5,0.3712737127371274,0.40542763157894735,0.18891354876484406
0-1-234-5,0.4375,0.3517909356725146,0.33183199799330115,0.1417419134442672
04-1-23-5,0.425,0.34704184704184704,0.3263556618819777,0.133023146565015
0-14-23-5,0.425,0.3480861244019139,0.3255912786400591,0.1320281308686457
