R:A::C:P,0 4,1,2 6,3 5
0 4,0.13963963963963963,0.10256410256410256,0.08469945355191257,0.08620689655172414
1,0.31981981981981983,0.43162393162393164,0.21584699453551912,0.16954022988505746
2 6,0.39864864864864863,0.36752136752136755,0.5655737704918032,0.5632183908045977
3 5,0.14189189189189189,0.09829059829059829,0.13387978142076504,0.1810344827586207
