R:A::C:P,0 4,1,2 6,3 5
0 4,0.04454022988505747,0.017241379310344827,0.022270114942528736,0.021551724137931036
1,0.10201149425287356,0.07255747126436782,0.05675287356321839,0.042385057471264365
2 6,0.1271551724137931,0.0617816091954023,0.14870689655172414,0.14080459770114942
3 5,0.04525862068965517,0.016522988505747127,0.035201149425287355,0.04525862068965517
