R:A::C:P,0 4,1,2 6,3 5
0 4,0.4217687074829932,0.16326530612244897,0.2108843537414966,0.20408163265306123
1,0.37270341207349084,0.2650918635170604,0.2073490813648294,0.15485564304461943
2 6,0.26576576576576577,0.12912912912912913,0.3108108108108108,0.29429429429429427
3 5,0.3181818181818182,0.11616161616161616,0.2474747474747475,0.3181818181818182
