R:A::C:P,0 2 4,1 5,3 6
0 2 4,0.32516339869281047,0.30198019801980197,0.26861702127659576
1 5,0.3627450980392157,0.37376237623762376,0.2765957446808511
3 6,0.31209150326797386,0.32425742574257427,0.45478723404255317
