R:A::C:P,0 3 5,1,2 4,6
0 3 5,0.2976190476190476,0.21428571428571427,0.3181818181818182,0.3333333333333333
1,0.4166666666666667,0.6428571428571429,0.38636363636363635,0.0
2 4,0.2619047619047619,0.14285714285714285,0.29545454545454547,0.6666666666666666
6,0.023809523809523808,0.0,0.0,0.0
