R:A::C:P,0 1 3,2 6,4,5
0 1 3,0.5816876122082585,0.20825852782764812,0.12746858168761221,0.08258527827648116
2 6,0.4024024024024024,0.3108108108108108,0.13363363363363365,0.15315315315315314
4,0.3561643835616438,0.3013698630136986,0.2191780821917808,0.1232876712328767
5,0.5,0.21875,0.14583333333333334,0.13541666666666666
