R:A::C:P,0 1 3,2 6,4,5
0 1 3,0.23275862068965517,0.08333333333333333,0.05100574712643678,0.033045977011494254
2 6,0.1925287356321839,0.14870689655172414,0.0639367816091954,0.07327586206896551
4,0.01867816091954023,0.015804597701149427,0.011494252873563218,0.00646551724137931
5,0.034482758620689655,0.015086206896551725,0.010057471264367816,0.009339080459770116
