R:A::C:P,0 1 3,2 6,4,5
0 1 3,0.4864864864864865,0.31693989071038253,0.3736842105263158,0.27058823529411763
2 6,0.4024024024024024,0.5655737704918032,0.46842105263157896,0.6
4,0.03903903903903904,0.060109289617486336,0.08421052631578947,0.052941176470588235
5,0.07207207207207207,0.05737704918032787,0.07368421052631578,0.07647058823529412
