R:A::C:P,0 5,1 2,3,4 6
0 5,0.5333333333333333,0.3,0.03333333333333333,0.13333333333333333
1 2,0.29069767441860467,0.5116279069767442,0.12790697674418605,0.06976744186046512
3,0.0,0.2,0.4,0.4
4 6,0.2,0.2,0.2,0.4
