R:A::C:P,0,1,2 6,3 4,5
0,0.16911764705882354,0.08843537414965986,0.05641025641025641,0.0845771144278607,0.08823529411764706
1,0.4411764705882353,0.47619047619047616,0.358974358974359,0.26865671641791045,0.2549019607843137
2 6,0.25735294117647056,0.32653061224489793,0.36923076923076925,0.43781094527363185,0.38235294117647056
3 4,0.08088235294117647,0.061224489795918366,0.13846153846153847,0.12935323383084577,0.1568627450980392
5,0.051470588235294115,0.047619047619047616,0.07692307692307693,0.07960199004975124,0.11764705882352941
