R:A::C:P,0,1,2 6,3 4,5
0,0.029449423815621,0.016645326504481434,0.014084507042253521,0.02176696542893726,0.011523687580025609
1,0.07682458386683738,0.08962868117797695,0.08962868117797695,0.06914212548015365,0.03329065300896287
2 6,0.04481434058898848,0.06145966709346991,0.09218950064020487,0.11267605633802817,0.0499359795134443
3 4,0.014084507042253521,0.011523687580025609,0.034571062740076826,0.03329065300896287,0.020486555697823303
5,0.008962868117797696,0.008962868117797696,0.019206145966709345,0.020486555697823303,0.015364916773367477
