R:A::C:P,0,1 6,2 5,3 4
0,0.029449423815621,0.023047375160051217,0.019206145966709345,0.02176696542893726
1 6,0.09218950064020487,0.17797695262483995,0.11011523687580026,0.11907810499359796
2 5,0.03841229193341869,0.07810499359795134,0.09346991037131883,0.08322663252240717
3 4,0.014084507042253521,0.023047375160051217,0.04353393085787452,0.03329065300896287
