R:A::C:P,0,1 5,2 3 4,6
0,0.022988505747126436,0.017241379310344827,0.011494252873563218,0.0014367816091954023
1 5,0.07830459770114942,0.10847701149425287,0.11925287356321838,0.036637931034482756
2 3 4,0.04597701149425287,0.08979885057471264,0.14655172413793102,0.040948275862068964
6,0.035201149425287355,0.07471264367816093,0.10775862068965517,0.06321839080459771
