R:A::C:P,0 3,1,2,4 5 6
0 3,0.2692307692307692,0.15254237288135594,0.19607843137254902,0.20588235294117646
1,0.49230769230769234,0.5254237288135594,0.4117647058823529,0.36764705882352944
2,0.13846153846153847,0.288135593220339,0.2549019607843137,0.2426470588235294
4 5 6,0.1,0.03389830508474576,0.13725490196078433,0.18382352941176472
