R:A::C:P,0 3,1,2,4 5 6
0 3,0.4268292682926829,0.10975609756097561,0.12195121951219512,0.34146341463414637
1,0.3855421686746988,0.18674698795180722,0.12650602409638553,0.30120481927710846
2,0.2222222222222222,0.20987654320987653,0.16049382716049382,0.4074074074074074
4 5 6,0.2765957446808511,0.0425531914893617,0.14893617021276595,0.5319148936170213
