R:A::C:P,0,1 2 4,3 5 6
0,0.10317460317460317,0.09523809523809523,0.015873015873015872
1 2 4,0.15079365079365079,0.4126984126984127,0.15079365079365079
3 5 6,0.007936507936507936,0.023809523809523808,0.03968253968253968
