R:A::C:P,0,1 2 4,3 5 6
0,0.3939393939393939,0.1791044776119403,0.07692307692307693
1 2 4,0.5757575757575758,0.7761194029850746,0.7307692307692307
3 5 6,0.030303030303030304,0.04477611940298507,0.19230769230769232
