R:A::C:P,0 5,1,2,3,4 6
0 5,0.5333333333333333,0.23333333333333334,0.06666666666666667,0.03333333333333333,0.13333333333333333
1,0.3050847457627119,0.3728813559322034,0.15254237288135594,0.1016949152542373,0.06779661016949153
2,0.25925925925925924,0.14814814814814814,0.3333333333333333,0.18518518518518517,0.07407407407407407
3,0.0,0.0,0.2,0.4,0.4
4 6,0.2,0.0,0.2,0.2,0.4
