R:A::C:P,0 2,1 3 6,4,5
0 2,0.10499359795134443,0.11651728553137004,0.04737516005121639,0.04481434058898848
1 3 6,0.16901408450704225,0.26632522407170295,0.0678617157490397,0.06017925736235595
4,0.020486555697823303,0.010243277848911651,0.008962868117797696,0.010243277848911651
5,0.015364916773367477,0.030729833546734954,0.011523687580025609,0.015364916773367477
