R:A::C:P,0,1,2 4,3,5 6
0,0.5,0.11904761904761904,0.21428571428571427,0.07142857142857142,0.09523809523809523
1,0.2894736842105263,0.12280701754385964,0.30701754385964913,0.11403508771929824,0.16666666666666666
2 4,0.12307692307692308,0.12307692307692308,0.35384615384615387,0.15384615384615385,0.24615384615384617
3,0.0,0.08333333333333333,0.3333333333333333,0.3333333333333333,0.25
5 6,0.21428571428571427,0.07142857142857142,0.21428571428571427,0.35714285714285715,0.14285714285714285
