R:A::C:P,0 1 5 6,2 3,4
0 1 5 6,0.7126168224299065,0.5982658959537572,0.6578947368421053
2 3,0.2546728971962617,0.3179190751445087,0.2578947368421053
4,0.03271028037383177,0.0838150289017341,0.08421052631578947
