R:A::C:P,0 1 5 6,2 3,4
0 1 5 6,0.4382183908045977,0.14870689655172414,0.08979885057471264
2 3,0.15660919540229884,0.07902298850574713,0.035201149425287355
4,0.020114942528735632,0.020833333333333332,0.011494252873563218
