R:A::C:P,0 2 5 6,1 3,4
0 2 5 6,0.2855313700384123,0.1523687580025608,0.08962868117797695
1 3,0.23431498079385404,0.15108834827144688,0.03713188220230474
4,0.034571062740076826,0.006402048655569782,0.008962868117797696
