R:A::C:P,0 6,1 3,2,4,5
0 6,0.37831858407079644,0.27427184466019416,0.27976190476190477,0.32105263157894737,0.4294117647058823
1 3,0.3584070796460177,0.3907766990291262,0.32142857142857145,0.34210526315789475,0.2411764705882353
2,0.17035398230088494,0.21601941747572814,0.24404761904761904,0.17894736842105263,0.2
4,0.030973451327433628,0.043689320388349516,0.09523809523809523,0.08421052631578947,0.052941176470588235
5,0.061946902654867256,0.07524271844660194,0.05952380952380952,0.07368421052631578,0.07647058823529412
