R:A::C:P,0 6,1 5,2 3 4
0 6,0.36774193548387096,0.2752688172043011,0.35698924731182796
1 5,0.33542976939203356,0.3165618448637317,0.3480083857442348
2 3 4,0.2688888888888889,0.2777777777777778,0.4533333333333333
