R:A::C:P,0 6,1,2 4 5,3
0 6,0.4642857142857143,0.25,0.25,0.03571428571428571
1,0.23728813559322035,0.3728813559322034,0.288135593220339,0.1016949152542373
2 4 5,0.20588235294117646,0.11764705882352941,0.5,0.17647058823529413
3,0.2,0.0,0.4,0.4
