R:A::C:P,0 1 2 3,4,5 6
0 1 2 3,0.39798850574712646,0.07543103448275862,0.12428160919540229
4,0.03017241379310345,0.011494252873563218,0.010775862068965518
5 6,0.17097701149425287,0.04956896551724138,0.12931034482758622
