R:A::C:P,0 2,1,3,4 5 6
0 2,0.15019011406844107,0.060836501901140684,0.051330798479087454,0.0779467680608365
1,0.20342205323193915,0.0817490494296578,0.03612167300380228,0.10836501901140684
3,0.022813688212927757,0.005703422053231939,0.009505703422053232,0.026615969581749048
4 5 6,0.049429657794676805,0.015209125475285171,0.02091254752851711,0.07984790874524715
