R:A::C:P,0 2,1,3,4 5 6
0 2,0.441340782122905,0.1787709497206704,0.15083798882681565,0.22905027932960895
1,0.47345132743362833,0.1902654867256637,0.084070796460177,0.252212389380531
3,0.35294117647058826,0.08823529411764706,0.14705882352941177,0.4117647058823529
4 5 6,0.2988505747126437,0.09195402298850575,0.12643678160919541,0.4827586206896552
