R:A::C:P,0 2,1,3,4 5 6
0 2,0.35267857142857145,0.37209302325581395,0.43548387096774194,0.2662337662337662
1,0.47767857142857145,0.5,0.3064516129032258,0.37012987012987014
3,0.05357142857142857,0.03488372093023256,0.08064516129032258,0.09090909090909091
4 5 6,0.11607142857142858,0.09302325581395349,0.1774193548387097,0.2727272727272727
