R:A::C:P,0,1 5,2,3,4 6
0,0.48148148148148145,0.3333333333333333,0.037037037037037035,0.0,0.14814814814814814
1 5,0.24193548387096775,0.41935483870967744,0.16129032258064516,0.11290322580645161,0.06451612903225806
2,0.14814814814814814,0.25925925925925924,0.3333333333333333,0.18518518518518517,0.07407407407407407
3,0.0,0.0,0.2,0.4,0.4
4 6,0.2,0.0,0.2,0.2,0.4
