R:A::C:P,0,1 5 6,2,3 4
0,0.4666666666666667,0.3,0.06666666666666667,0.16666666666666666
1 5 6,0.2613065326633166,0.36180904522613067,0.1306532663316583,0.24623115577889448
2,0.12345679012345678,0.48148148148148145,0.16049382716049382,0.2345679012345679
3 4,0.08333333333333333,0.25,0.2222222222222222,0.4444444444444444
