R:A::C:P,0 1,2 6,3 4 5
0 1,0.6511627906976745,0.11627906976744186,0.23255813953488372
2 6,0.2857142857142857,0.32142857142857145,0.39285714285714285
3 4 5,0.16666666666666666,0.4166666666666667,0.4166666666666667
