R:A::C:P,0 3,1 2 6,4,5
0 3,0.1320754716981132,0.06289308176100629,0.05660377358490566,0.012578616352201259
1 2 6,0.29559748427672955,0.27044025157232704,0.0440251572327044,0.05660377358490566
4,0.018867924528301886,0.006289308176100629,0.018867924528301886,0.0
5,0.012578616352201259,0.012578616352201259,0.0,0.0
