R:A::C:P,0 3,1 2 6,4,5
0 3,0.2876712328767123,0.17857142857142858,0.47368421052631576,0.18181818181818182
1 2 6,0.6438356164383562,0.7678571428571429,0.3684210526315789,0.8181818181818182
4,0.0410958904109589,0.017857142857142856,0.15789473684210525,0.0
5,0.0273972602739726,0.03571428571428571,0.0,0.0
