R:A::C:P,0 5,1,2 3 4 6
0 5,0.5333333333333333,0.23333333333333334,0.23333333333333334
1,0.3050847457627119,0.3728813559322034,0.3220338983050847
2 3 4 6,0.21621621621621623,0.10810810810810811,0.6756756756756757
