R:A::C:P,0 5,1,2 3 4 6
0 5,0.38095238095238093,0.21212121212121213,0.13725490196078433
1,0.42857142857142855,0.6666666666666666,0.37254901960784315
2 3 4 6,0.19047619047619047,0.12121212121212122,0.49019607843137253
