R:A::C:P,0 2,1,3,4 5,6
0 2,0.28199052132701424,0.2948717948717949,0.23595505617977527,0.21944444444444444,0.20202020202020202
1,0.3104265402843602,0.43162393162393164,0.19101123595505617,0.20833333333333334,0.20202020202020202
3,0.07582938388625593,0.04700854700854701,0.08426966292134831,0.08611111111111111,0.06565656565656566
4 5,0.12085308056872038,0.07264957264957266,0.1797752808988764,0.14444444444444443,0.08585858585858586
6,0.2109004739336493,0.15384615384615385,0.3089887640449438,0.3416666666666667,0.4444444444444444
