R:A::C:P,0 2,1,3,4 5,6
0 2,0.34097421203438394,0.1977077363896848,0.12034383954154727,0.22636103151862463,0.11461318051575932
1,0.3438320209973753,0.2650918635170604,0.08923884514435695,0.1968503937007874,0.10498687664041995
3,0.3137254901960784,0.10784313725490197,0.14705882352941177,0.30392156862745096,0.12745098039215685
4 5,0.30177514792899407,0.10059171597633136,0.1893491124260355,0.3076923076923077,0.10059171597633136
6,0.22762148337595908,0.09207161125319693,0.14066496163682865,0.3145780051150895,0.22506393861892582
