R:A::C:P,0 2,1,3,4 5,6
0 2,0.08548850574712644,0.04956896551724138,0.03017241379310345,0.05675287356321839,0.028735632183908046
1,0.09410919540229885,0.07255747126436782,0.02442528735632184,0.05387931034482758,0.028735632183908046
3,0.022988505747126436,0.007902298850574713,0.010775862068965518,0.022270114942528736,0.009339080459770116
4 5,0.036637931034482756,0.01221264367816092,0.022988505747126436,0.03735632183908046,0.01221264367816092
6,0.0639367816091954,0.02586206896551724,0.039511494252873564,0.08836206896551724,0.06321839080459771
