R:A::C:P,0,1 3 5,2 4,6
0,0.053231939163498096,0.043726235741444866,0.028517110266159697,0.0038022813688212928
1 3 5,0.1444866920152091,0.19961977186311788,0.1634980988593156,0.03612167300380228
2 4,0.03802281368821293,0.11406844106463879,0.0741444866920152,0.030418250950570342
6,0.011406844106463879,0.02091254752851711,0.022813688212927757,0.015209125475285171
