R:A::C:P,0 1 2 4,3 5,6
0 1 2 4,0.9298245614035088,0.9047619047619048,0.6666666666666666
3 5,0.06140350877192982,0.07142857142857142,0.3333333333333333
6,0.008771929824561403,0.023809523809523808,0.0
