R:A::C:P,0 4,1,2,3 5 6
0 4,0.6037735849056604,0.09433962264150944,0.11320754716981132,0.18867924528301888
1,0.40350877192982454,0.12280701754385964,0.19298245614035087,0.2807017543859649
2,0.24074074074074073,0.14814814814814814,0.18518518518518517,0.42592592592592593
3 5 6,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.5384615384615384
