R:A::C:P,0 4,1,2,3 5 6
0 4,0.3368421052631579,0.1724137931034483,0.13636363636363635,0.12658227848101267
1,0.4842105263157895,0.4827586206896552,0.5,0.4050632911392405
2,0.1368421052631579,0.27586206896551724,0.22727272727272727,0.2911392405063291
3 5 6,0.042105263157894736,0.06896551724137931,0.13636363636363635,0.17721518987341772
